SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,totalCharges,TenureGroup,AvgMonthlyCharges,ContractLevel,SeniorRisk,FiberAndStreaming,NumServices
0,0,0,0.18848851024232702,1,0,-1.4827115340671475,785.75,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.6605273953446436,0-12,661.133863077725,1,0,False,1
0,1,0,1.6137012404433893,1,1,-1.288281285047711,1776.0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.22335207691520023,0-12,679.4961767316292,2,0,False,1
1,1,0,1.6137012404433893,1,0,0.4183842341228973,5396.25,0,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,1.3749149733692656,0-12,2064.600925500031,2,0,False,5
0,0,0,-0.9924020376385531,1,0,0.042818112085353605,574.5,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.753789991677105,,75612.37772314962,0,0,False,4
0,1,1,-0.4223169455581282,1,0,-1.491020519067978,400.3,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.830695763422027,,692.9405266816241,0,0,False,1
0,0,0,-1.2774445836787656,1,0,0.6493740171459885,84.3,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.9702033631430106,,-303.8444610531857,0,0,True,4
0,0,0,0.22920887396235737,1,0,0.11261358609233106,2656.3,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0.16528254344676802,0-12,2160.9834229697767,0,0,False,4
0,0,1,-0.62591876415828,1,0,0.534710024134526,1445.95,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,-0.3690624670668163,,3865.3368879796085,1,0,False,6
1,0,0,1.5322605130033284,1,1,0.356897745116751,5212.65,0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,1.2938592920123901,0-12,2058.496735716049,2,0,False,5
1,1,1,1.6137012404433893,1,0,0.9202469281730669,6440.25,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.8358198281436549,0-12,2464.034488849029,2,1,False,7
0,0,0,-0.1779947632379461,1,1,0.5264010391336954,2244.95,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.016320150050784816,,2731.0653261079483,0,0,False,3
0,0,0,-0.7073594915983407,1,1,0.612814483142334,1130.0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.5085479928005023,,3861.3929635778086,0,0,True,4
0,1,1,1.6137012404433893,1,1,0.7573908221567865,6463.15,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.8459297143259665,0-12,2472.796010497201,2,0,False,7
1,1,0,-0.8702409464784621,1,1,1.156222102196656,1131.2,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.5080182171053593,,8717.696139886215,0,1,True,5
1,0,0,-0.9924020376385531,1,1,0.5480044001358552,585.95,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.7487350485859491,,77119.36070823242,0,1,False,3
0,1,0,1.002895784642934,1,1,1.4835961112293827,6252.7,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,1.753020301790267,0-12,3121.8299264206094,1,0,True,7
0,1,1,-1.2774445836787656,1,0,-1.4893587220678117,19.95,1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-0.9986125847950529,,-71.90625145920586,0,0,False,1
0,1,0,0.5549717837226001,0,0,-0.6385186579827569,2062.15,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.09702264761089804,0-12,1326.1655430577755,0,0,False,3
0,1,0,-0.0965540357978854,1,0,-1.46443176706532,587.1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.7482273468781038,,649.8451742141567,1,0,False,1
1,1,0,-0.9109613101984924,1,0,0.3502505571160864,720.45,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.6893560227553405,,8091.426340685002,0,0,False,3
0,1,0,-0.38159658183809786,1,1,1.1462513201956595,2186.4,1,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.0421687891763024,,3535.556136637631,0,0,True,6
0,0,0,-0.015113308357824713,1,1,0.9518210711762233,2979.3,0,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0.3078805013894191,,3025.018030279595,0,0,False,6
0,0,0,-0.7888002190384014,1,1,0.29873485011093664,956.65,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.5850785067613647,,4529.597500737667,0,0,False,3
0,0,0,0.26992923768238775,1,1,0.5214156481331973,3201.55,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,0.4059993749273577,0-12,2521.045980359352,2,0,False,4
0,0,0,0.47353105628253944,1,1,0.7773323861587803,3973.2,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0.7466672208915888,0-12,2696.3802242646225,0,0,True,5
1,0,0,-0.9516816739185228,1,0,-0.5172074769706297,447.9,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.8096813275146889,,9269.77476919884,0,0,False,2
0,1,0,1.4100994218432374,1,0,-1.4993295040688086,1335.2,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.41795634893105343,0-12,554.0020415335574,2,0,False,1
0,1,1,-0.9516816739185228,1,1,0.48485611412954227,661.25,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.7154916237157274,,13685.283693084915,0,0,False,3
0,0,0,-0.7073594915983407,1,1,0.4981504901308714,1111.85,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.5165608501895399,,3799.3714748265365,0,0,False,3
0,1,0,1.5729808767233588,1,1,1.3423433662152622,7555.0,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,2.3279593749441823,0-12,2936.282997027613,2,0,True,6
0,0,0,-1.2774445836787656,1,0,-0.5238546649712943,49.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.9857875981751333,,-176.61184568927757,0,0,False,2
0,1,1,-0.0965540357978854,1,1,1.1728400721983174,3046.15,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.3373934224063423,,3371.70137528948,0,0,True,5
0,0,0,-1.2774445836787656,1,1,0.15249671409631763,69.35,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.9768034853450003,,-249.95982650104892,0,0,False,2
0,1,0,-0.62591876415828,0,1,-0.4972659129686364,836.35,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,-0.6381885201994482,,2235.744324673568,0,0,False,3
0,0,0,-1.1960038562387048,1,0,0.6992279271509723,272.2,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,-0.8872493188785396,,-1388.7481870178065,0,0,False,4
0,1,1,1.4100994218432374,1,1,0.4964886931307054,5293.4,1,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,1.3295087814980528,0-12,2196.3409276915313,2,0,False,5
0,0,0,-1.2774445836787656,1,0,-1.4561227820644893,20.95,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-0.9981711050491004,,-75.51057484061968,0,0,False,1
1,0,0,-1.2774445836787656,1,0,-0.47233895796614456,50.55,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.9851033045689068,,-182.19854693046898,0,1,False,1
1,1,0,-0.015113308357824713,1,0,0.4831943171293762,2570.0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.1271828413710689,,2609.4372294896652,0,0,False,3
0,1,1,0.35136996512244845,1,0,-1.504314895069307,798.2,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.6550309725075352,0-12,590.6598641384446,1,0,False,1
0,1,0,-1.2774445836787656,1,1,0.5247392421335293,80.55,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.9718589121903324,,-290.3282483728838,0,0,True,3
0,0,0,-1.2774445836787656,1,0,-0.6850489739874083,44.15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9879287749430028,,-159.13087728942048,0,0,False,1
0,1,1,-0.8295205827584317,1,1,0.6560212051466532,916.9,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.6026273266629758,,5378.361885768051,0,0,False,4
0,1,1,1.2064976032430856,1,1,1.3539759452164248,6487.2,0,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1.8565473022161234,0-12,2940.043982130407,0,0,True,6
0,0,0,-0.4223169455581282,1,1,0.6493740171459885,1855.65,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.18818821515008516,,3212.228549429817,0,0,False,4
0,0,1,-0.62591876415828,1,1,0.9285559131738974,1556.85,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,-0.3201023632406863,,4161.796558699161,0,0,False,5
0,1,1,1.6137012404433893,1,1,-1.2799723000468803,1988.05,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.12973629678597687,0-12,760.6263367969119,2,0,False,1
0,1,1,0.9621754209229036,1,1,1.069808658188018,5432.2,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,1.3907861702362572,0-12,2768.45787694404,0,0,True,5
0,0,0,-0.9516816739185228,1,1,-1.4727407520661506,147.55,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-0.9422797692115162,,3053.706780967379,0,0,False,1
0,1,0,1.6137012404433893,1,1,1.6963061272506461,8424.9,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,2.712002605948244,0-12,3223.359988370666,2,0,True,8
0,0,0,-0.5037576729981889,1,1,1.4437129832253957,2203.7,0,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,-0.034531189571324616,,4440.773952746592,0,0,True,8
0,1,1,-0.5444780367182193,1,0,-1.481049737066981,387.4,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.836390852144814,,850.4529555699133,2,0,False,1
0,0,0,-1.2367242199587352,1,1,0.09931921009100189,116.65,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.9559214933614479,,-492.76749130415965,0,0,False,2
0,0,0,0.8400143297628127,0,0,-0.32776261895169184,3045.75,0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0.33721683050796125,0-12,1655.286021817348,1,0,False,4
1,0,0,-0.21871512695797646,1,1,0.6809481601491449,2287.25,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0023544432030051707,,2927.5493215353395,0,1,False,3
0,0,0,-1.0738427650786138,1,0,-1.4827115340671475,130.5,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-0.9498069988800061,,-1767.2685991791934,0,0,False,1
0,1,1,-0.9516816739185228,1,1,0.8504514541660894,767.9,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,-0.6684078088098954,,15892.520752997969,1,0,True,4
0,1,1,-0.9924020376385531,1,0,-0.2995120699488677,446.8,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.8101669552352367,,58805.23997685509,0,0,False,2
0,1,1,1.5729808767233588,1,0,1.656422999246659,8100.25,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,2.568676206424772,0-12,3148.1967368197115,2,0,True,8
0,0,0,-0.9109613101984924,1,1,0.5081212721318681,830.7,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6406828807640796,,9329.652107997823,0,0,False,3
0,0,0,-1.2774445836787656,1,0,-1.4876969250676457,20.0,1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.9985905108077552,,-72.08646762827655,0,0,False,1
0,1,0,1.5729808767233588,0,0,0.06774506708784545,4689.15,0,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,1.0627446450062668,0-12,1822.458162212049,1,0,False,6
0,1,0,1.4508197855632678,1,1,1.1811490571991479,6754.35,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,1.974488616347329,0-12,2755.9553908398284,1,0,True,6
0,0,0,0.06632741908223598,1,1,1.3489905542159264,3540.65,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.5557051567798437,0-12,3320.4154152271144,0,0,True,6
0,0,0,-0.2594354906780068,1,1,0.6792863631489789,2184.6,0,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,-0.04296345271901694,,2949.9118206461985,1,0,False,5
0,0,0,-0.4223169455581282,1,1,-0.5305018529719588,1054.6,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.5418355656453194,,1825.5685222044485,0,0,False,2
0,0,0,-1.0331224013585834,1,1,-1.5225946620711341,130.55,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.9497849248927084,,-3941.441279775122,0,0,False,1
0,1,0,-0.5037576729981889,1,1,0.16745288709781284,1540.35,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3273867790489022,,3104.02784322422,0,0,False,2
0,1,0,1.125056875803025,1,1,1.3755793062185846,6411.25,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1.823016915511033,0-12,3016.978073858513,0,0,True,6
0,1,1,1.6137012404433893,1,0,-1.4694171580658184,1432.55,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,-0.3749782956625795,0-12,548.0924819689727,2,0,False,1
1,1,0,1.6137012404433893,1,1,1.3622849302172555,7629.85,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,2.3610041339287253,0-12,2919.1744955156655,1,0,True,6
0,0,0,-1.1552834925186746,1,0,-1.3132082400502028,101.9,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.962433319614247,,-656.2191405357875,0,0,False,1
0,1,1,-0.6666391278783103,1,0,-1.4960059100684764,313.4,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-0.8690603533452975,,940.1223305103327,0,0,False,1
1,1,0,1.2064976032430856,1,1,1.332372584214265,6312.9,0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,1.7795973824966063,0-12,2861.050014612012,1,0,True,6
0,0,0,-0.9109613101984924,1,1,-0.12668518193159078,629.55,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,-0.729486531662421,,7070.52183049239,0,0,False,3
0,0,0,-0.055833672077855064,1,1,0.544680806135523,2640.55,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.15832923744801644,,2796.7000325156027,0,0,False,3
0,1,0,1.5729808767233588,1,0,-1.517609271070636,1372.45,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.4015112283943235,0-12,533.4085505321705,2,0,False,1
0,0,0,1.0436161483629645,1,0,-1.461108173064988,1212.25,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.47223628369591086,0-12,593.1886968945078,2,0,False,1
0,1,1,1.5322605130033284,1,1,0.8438042661654253,6237.05,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.7461111437661108,0-12,2463.0364719476242,2,0,False,7
0,1,0,1.5729808767233588,1,0,0.8421424691652587,6310.9,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,1.7787144230047012,0-12,2452.7582218321063,2,0,False,7
1,0,0,1.4915401492832983,1,0,0.31036742911209936,5031.0,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,1.2136644961601222,0-12,2019.2329637743096,2,0,False,5
1,0,0,-1.2774445836787656,1,1,0.6743009721484804,85.05,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.9698722533335463,,-306.54770358924605,0,1,False,3
0,1,1,1.6137012404433893,1,1,1.7943521502604476,8672.45,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,2.821290917058781,0-12,3318.0724199866095,2,0,True,8
0,1,0,-0.2594354906780068,1,0,0.7025515211513048,2196.45,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,-0.0377319177294801,,2965.9131275557734,0,0,False,4
0,1,0,0.025607055362205634,1,1,1.0049985751815391,3008.15,0,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,0.32061719206014805,0-12,2933.0433953943843,0,0,False,5
0,1,1,-0.9109613101984924,1,0,-1.4827115340671475,220.8,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.9099413778204971,,2479.820856441458,2,0,False,1
1,0,0,1.002895784642934,1,0,1.2143849972024705,5779.6,0,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,1.544156233980149,0-12,2885.6219301646574,2,0,False,6
0,0,0,-0.9109613101984924,1,1,-1.4478137970636586,222.65,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-0.909124640290485,,2500.598340972331,0,0,False,1
0,1,1,0.26992923768238775,1,1,-1.3481059770536914,914.6,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.6036427300786665,0-12,720.1976085448184,1,0,False,1
0,0,0,-0.8702409464784621,1,0,-1.477726143066649,246.3,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-0.898683644298709,,1898.1334505427642,0,0,False,1
0,1,1,-0.46303730927815856,1,1,1.2642389072074542,2110.15,1,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.075831619805179,,3929.7888595636236,0,0,True,7
0,1,1,1.4508197855632678,1,0,0.682609957149311,5560.0,0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.4472072817689843,0-12,2268.6286575420945,2,0,False,6
0,0,0,-0.5851984004382496,1,1,0.8255244991635975,1633.0,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,-0.2864836805864049,,3936.8218486266937,1,0,True,4
0,0,0,-1.0738427650786138,1,1,1.1695164781979852,547.65,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,-0.7656437228559291,,-7416.43408690027,0,0,True,6
0,0,0,-0.5851984004382496,1,0,-0.28289409994720643,969.85,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.5792509741147921,,2338.1057378387013,0,0,False,2
0,1,1,0.7992939660427822,1,1,-0.4590445819648154,2610.65,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.14512899304403726,0-12,1450.9302255604441,1,0,False,2
0,1,1,0.9621754209229036,1,0,1.697967924250812,6567.9,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,1.8921747177144888,0-12,3347.25424137196,2,0,True,8
0,0,0,0.5142514200025698,1,1,1.2924894562102784,4747.85,0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,1.0886595060936777,0-12,3135.4436504288983,0,0,True,6
0,0,0,1.4100994218432374,1,1,-1.2849576910473786,1759.55,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.23061441873611857,0-12,730.0736160727763,2,0,False,1
0,1,0,-1.1960038562387048,0,0,-0.9858342310174765,101.1,0,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.9627865034110091,,-515.8061782053645,0,0,False,2
1,0,0,1.3286586944031769,1,1,1.141265929195161,6496.15,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,1.8604985459423984,0-12,2789.653123325112,0,0,True,6
0,1,0,1.247217966963116,1,0,0.08270124008934066,4234.15,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,0.8618713605978884,0-12,1884.1741487684963,2,0,False,4
0,1,1,-0.8702409464784621,1,0,-1.3215172250510334,300.7,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.874667146118894,,2317.372020211974,2,0,False,1
0,0,1,-1.2774445836787656,1,1,-0.1732154979362424,59.55,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,-0.9811299868553345,,-214.63745736319345,0,0,False,3
0,0,0,0.9214550572028734,1,1,0.43334040712439253,4323.35,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,0.90125135393685,0-12,2250.0396164840026,2,0,False,4
0,1,1,-0.30015585439803716,1,1,-0.32111543095102724,1466.1,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,-0.36016665018587385,,2094.894997998377,1,0,False,2
0,1,0,1.6137012404433893,1,1,1.7627780072572912,8684.8,1,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,2.8267431919212935,0-12,3322.7975200894443,1,0,True,8
0,1,0,1.6137012404433893,1,1,-1.3497677740538576,1776.45,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.2231534110295216,0-12,679.6683463710038,2,0,False,1
0,0,1,1.3286586944031769,0,0,-0.6484894399837535,2933.95,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,0.2878593949104739,0-12,1259.9313102652668,2,0,False,3
1,0,0,0.880734693482843,1,1,0.4898415051300408,4370.25,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.921956754022021,0-12,2323.6929776134143,0,1,False,3
0,1,1,-1.0331224013585834,1,0,-1.479387940066815,144.35,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.9436925043985643,,-4358.077738303629,0,0,False,1
0,1,0,1.6137012404433893,1,0,-0.00038860991896550476,4804.75,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1.1137797036383736,0-12,1838.293499522126,2,0,False,4
0,1,0,-0.46303730927815856,1,0,-0.33773340095268845,1125.2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.5106670955810743,,2095.490095387053,0,0,False,2
0,0,0,-1.2367242199587352,1,1,-1.46443176706532,39.85,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-0.9898271378505985,,-168.3393444360974,0,0,False,1
1,0,0,-1.1552834925186746,1,1,0.9966895901807084,422.4,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.8209390610364772,,-2720.186113467287,0,0,True,5
0,1,0,-1.1960038562387048,1,1,0.4948268961305394,251.75,1,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.8962775796832679,,-1284.4135050761674,0,0,False,3
0,1,0,1.6137012404433893,1,0,1.6963061272506461,8332.15,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,2.671055359511152,0-12,3187.8739126995747,2,0,True,8
0,0,0,-1.0738427650786138,1,1,-0.5088984919697991,314.6,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.8685305776501546,,-4260.4038413929065,0,0,False,2
0,0,0,0.7992939660427822,1,1,0.6327560471443273,4331.4,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.904805265891767,0-12,2407.2775665035556,0,0,False,4
1,1,0,1.4915401492832983,1,1,1.0166311541827018,6382.0,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,1.810103632941923,0-12,2561.4678542650854,0,0,False,5
0,0,0,-0.9924020376385531,1,1,0.9950277931805424,740.3,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.6805926497981838,,97434.01780408644,0,0,True,5
1,0,0,-0.9924020376385531,1,1,0.3087056321119333,600.15,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.7424660361934239,,78988.28283820408,0,0,False,3
1,0,0,1.247217966963116,1,1,0.8255244991635975,5538.8,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1.4378479111547917,0-12,2464.736434750528,0,0,False,4
0,0,0,1.125056875803025,1,1,1.722894879253304,7049.5,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,2.1047913633652033,0-12,3317.3229762785086,1,0,True,8
0,1,0,-0.8295205827584317,1,0,-0.3510277769540174,690.5,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.7025783411466173,,4050.3423297228046,0,0,False,3
0,0,0,-0.7888002190384014,1,1,-1.5109620830699715,279.3,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.8841148126822771,,1322.44455334347,0,0,False,1
